Index,Time,openloop_spd_ref,openloop_spd_fdb,start_ident_flag
18803,18.803727,6500,5.7531004,1
18804,18.804741,6500,5.7850585,1
18805,18.805726,6500,5.7850585,1
18806,18.80674,6500,5.7850585,1
18807,18.807725,6500,5.7850585,1
18808,18.808739,6500,5.7850585,1
18809,18.809724,6500,5.81701612,1
18810,18.810737,6500,5.84364796,1
18811,18.811726,6500,5.84364796,1
18812,18.812736,6500,5.84364796,1
18813,18.813742,6500,5.84364796,1
18814,18.814727,6500,5.84364796,1
18815,18.815741,6500,5.84364796,1
18816,18.816726,6500,5.84364796,1
18817,18.81774,6500,5.85643101,1
18818,18.818725,6500,5.85643101,1
18819,18.819739,6500,5.85643101,1
18820,18.820724,6500,5.85643101,1
18821,18.821741,6500,5.88412809,1
18822,18.822769,6500,5.89158487,1
18823,18.823722,6500,5.89158487,1
18824,18.824742,6500,5.89158487,1
18825,18.825726,6500,5.89158487,1
18826,18.826739,6500,5.89158487,1
18827,18.827723,6500,5.89158487,1
18828,18.828736,6500,5.91288996,1
18829,18.829728,6500,5.91288996,1
18830,18.830734,6500,5.91288996,1
18831,18.831743,6500,5.91288996,1
18832,18.832727,6500,5.91288996,1
18833,18.83374,6500,5.9299345,1
18834,18.834737,6500,5.94910908,1
18835,18.835721,6500,5.94910908,1
18836,18.836734,6500,5.94910908,1
18837,18.837727,6500,5.94910908,1
18838,18.83874,6500,5.94910908,1
18839,18.839724,6500,5.94910908,1
18840,18.840737,6500,5.96402264,1
18841,18.841732,6500,5.96402264,1
18842,18.842737,6500,5.96402264,1
18843,18.843782,6500,5.96402264,1
18844,18.844727,6500,5.96402264,1
18845,18.845741,6500,5.98852396,1
18846,18.846725,6500,5.98852396,1
18847,18.847738,6500,5.99278498,1
18848,18.848722,6500,5.99278498,1
18849,18.849735,6500,5.99278498,1
18850,18.850727,6500,5.99278498,1
18851,18.851743,6500,5.99278498,1
18852,18.852728,6500,5.99278498,1
18853,18.853741,6500,6.01728582,1
18854,18.85474,6500,6.01728582,1
18855,18.855737,6500,6.01728582,1
18856,18.856721,6500,6.01728582,1
18857,18.857734,6500,6.04498291,1
18858,18.858727,6500,6.04498291,1
18859,18.859741,6500,6.06735325,1
18860,18.860726,6500,6.06735325,1
18861,18.861743,6500,6.06735325,1
18862,18.862728,6500,6.06735325,1
18863,18.863742,6500,6.06735325,1
18864,18.86476,6500,6.07054901,1
18865,18.865723,6500,6.07054901,1
18866,18.866737,6500,6.07054901,1
18867,18.867722,6500,6.07054901,1
18868,18.868736,6500,6.07054901,1
18869,18.869729,6500,6.07054901,1
18870,18.870735,6500,6.11422491,1
18871,18.871731,6500,6.12061644,1
18872,18.872737,6500,6.12061644,1
18873,18.873722,6500,6.12061644,1
18874,18.874736,6500,6.12061644,1
18875,18.875738,6500,6.12061644,1
18876,18.876736,6500,6.13659573,1
18877,18.877729,6500,6.13659573,1
18878,18.878735,6500,6.13659573,1
18879,18.879728,6500,6.13659573,1
18880,18.880742,6500,6.13659573,1
18881,18.88173,6500,6.13659573,1
18882,18.882738,6500,6.15150928,1
18883,18.883736,6500,6.17814112,1
18884,18.884721,6500,6.17814112,1
18885,18.885735,6500,6.17814112,1
18886,18.886735,6500,6.17814112,1
18887,18.887742,6500,6.17814112,1
18888,18.888727,6500,6.17814112,1
18889,18.889739,6500,6.17174911,1
18890,18.890722,6500,6.17174911,1
